,artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
609,Metallica,Logged In,Kael,M,0,Baker,415.16363,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Fade To Black,200,1538384355000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
610,Dangerdoom,Logged In,Grant,M,68,Flores,209.47546,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Space Hos,200,1538384358000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
611,,Logged In,Grant,M,69,Flores,,paid,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1538120859000.0,141,,200,1538384371000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
612,Surfer Blood,Logged In,Madison,F,72,Morales,236.69506,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Take It Easy,200,1538384389000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
613,Samy Deluxe,Logged In,Payton,F,47,Campbell,238.36689,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Intro,200,1538384448000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
614,JET,Logged In,Grant,M,70,Flores,243.59138,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Cold Hard Bitch (Album Version),200,1538384567000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
615,Josh Groban (Featuring Lili Haydn),Logged In,Madison,F,73,Morales,299.12771,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Jesu_ Joy Of Man's Desiring (Featuring Lili Haydn) (Album Version),200,1538384625000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
616,Television,Logged In,Faigy,F,79,Howe,312.24118,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Carried Away  (Remastered LP Version),200,1538384661000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
617,Alexia,Logged In,Payton,F,48,Campbell,174.47138,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Gimme Love,200,1538384686000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
618,Pearl Jam,Logged In,Kael,M,1,Baker,276.40118,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Nothingman (Live),200,1538384770000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
619,The Misfits,Logged In,Grant,M,71,Flores,143.35955,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,TV Casualty,200,1538384810000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
620,Efecto Mariposa,Logged In,Payton,F,49,Campbell,254.37995,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Por quererte,200,1538384860000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
621,,Logged In,Payton,F,50,Campbell,,free,"Los Angeles-Long Beach-Anaheim, CA",GET,Roll Advert,1529027541000.0,267,,200,1538384860000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
622,O'Rosko Raricim,Logged In,Madison,F,74,Morales,90.56608,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Terre Promise,200,1538384924000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
623,,Logged In,Madison,F,75,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,Add Friend,1536287099000.0,222,,307,1538384925000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
624,,Logged In,Madison,F,76,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,Add Friend,1536287099000.0,222,,307,1538384926000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
625,,Logged In,Madison,F,77,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,Add Friend,1536287099000.0,222,,307,1538384927000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
626,Kid Cudi / MGMT / Ratatat,Logged In,Grant,M,72,Flores,295.67955,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Pursuit Of Happiness (nightmare),200,1538384953000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
627,Adam & The Ants,Logged In,Faigy,F,80,Howe,195.65669,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Prince Charming,200,1538384973000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
628,Selena Gomez & The Scene,Logged In,Madison,F,78,Morales,241.91955,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Naturally,200,1538385014000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
629,Frumpies,Logged In,Kael,M,2,Baker,134.47791,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Fuck Kitty,200,1538385046000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
630,Linkin Park,Logged In,Payton,F,51,Campbell,197.51138,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Figure.09 (Album Version),200,1538385114000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
631,,Logged In,Payton,F,52,Campbell,,free,"Los Angeles-Long Beach-Anaheim, CA",GET,Roll Advert,1529027541000.0,267,,200,1538385114000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
632,Linkin Park,Logged In,Faigy,F,81,Howe,494.99383,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Bleed It Out [Live At Milton Keynes],200,1538385168000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
633,Kaiser Chiefs,Logged In,Kael,M,3,Baker,222.82404,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Half The Truth,200,1538385180000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
634,Coldplay,Logged In,Grant,M,73,Flores,311.27465,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,The Scientist,200,1538385248000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
635,Jel,Logged In,Madison,F,79,Morales,243.59138,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Thrashin,200,1538385255000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
636,Rob Zombie,Logged In,Payton,F,53,Campbell,251.16689,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Iron Head,200,1538385311000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
637,Kelly Clarkson,Logged In,Kael,M,4,Baker,156.65587,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,(You Make Me Feel Like A) Natural Woman,200,1538385402000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
638,Thursday,Logged In,Madison,F,80,Morales,214.43873,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Voices On A String (Album Version),200,1538385498000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
639,Darude,Logged In,Kael,M,5,Baker,516.28363,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Feel The Beat,200,1538385558000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
640,Third Eye Blind,Logged In,Grant,M,74,Flores,272.87465,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Jumper (2006 Remastered LP Version),200,1538385559000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
641,Benny Benassi Presents The Biz,Logged In,Payton,F,54,Campbell,285.54404,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Satisfaction,200,1538385562000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
642,,Logged In,Madison,F,81,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Help,1536287099000.0,222,,200,1538385656000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
643,Travie McCoy,Logged In,Faigy,F,82,Howe,211.12118,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Billionaire [feat. Bruno Mars]  (Explicit Album Version),200,1538385662000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
644,Mario Rosenstock,Logged In,Madison,F,82,Morales,12.64281,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Keithipedia 5,200,1538385712000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
645,Harmonia,Logged In,Madison,F,83,Morales,655.77751,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Sehr kosmisch,200,1538385724000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
646,Wax Tailor,Logged In,Grant,M,75,Flores,177.68444,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,The Tune,200,1538385831000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
647,Alexi Murdoch,Logged In,Payton,F,55,Campbell,288.93995,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Dream About Flying,200,1538385847000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
648,Coldplay,Logged In,Faigy,F,83,Howe,307.51302,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Clocks,200,1538385873000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
649,Kieran,Logged In,Grant,M,76,Flores,219.84608,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Best Friends,200,1538386008000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
650,Bloc Party,Logged In,Kael,M,6,Baker,235.65016,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Luno,200,1538386074000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
651,Alicia Keys featuring Tony! Toni! TonÃÂ©! and Jermaine Paul,Logged In,Payton,F,56,Campbell,284.15955,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Diary,200,1538386135000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
652,The Killers,Logged In,Faigy,F,84,Howe,254.37995,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Tidal Wave,200,1538386180000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
653,Philmont,Logged In,Grant,M,77,Flores,217.20771,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Another Name,200,1538386227000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
654,Helen Reddy,Logged In,Kael,M,7,Baker,211.35628,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Angie Baby,200,1538386309000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
655,Keyshia Cole,Logged In,Madison,F,84,Morales,244.00934,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Work It Out,200,1538386379000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
656,Charttraxx Karaoke,Logged In,Payton,F,57,Campbell,225.17506,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Fireflies,200,1538386419000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
657,,Logged In,Payton,F,58,Campbell,,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,Thumbs Up,1529027541000.0,267,,307,1538386420000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
658,Soulja Boy Tell'em,Logged In,Faigy,F,85,Howe,225.12281,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Snap And Roll,200,1538386434000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
659,BlÃÂ¸f,Logged In,Grant,M,78,Flores,202.84036,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Oktober,200,1538386444000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
660,Cosmo Vitelli,Logged In,Kael,M,8,Baker,206.05342,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Robot Soul (Radio Edit),200,1538386520000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
661,The Crests,Logged In,Madison,F,85,Morales,182.88281,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,16 Candles,200,1538386623000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
662,Blink-182,Logged In,Payton,F,59,Campbell,280.00608,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,All Of This,200,1538386644000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
663,Joan Baez,Logged In,Grant,M,79,Flores,465.24036,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,The Greenwood Side,200,1538386646000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
664,,Logged In,Madison,F,86,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,Add to Playlist,1536287099000.0,222,,200,1538386646000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
665,Jay-Z / M.O.P.,Logged In,Faigy,F,86,Howe,267.51955,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,U Don't Know Remix,200,1538386659000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
666,Eminem,Logged In,Kael,M,9,Baker,251.55873,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Without Me,200,1538386726000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
667,Midge Ure,Logged In,Madison,F,87,Morales,277.9424,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Remembrance Day,200,1538386805000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
668,The Black Keys,Logged In,Payton,F,60,Campbell,183.27465,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Keep Your Hands Off Her,200,1538386924000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
669,Derek Webb,Logged In,Faigy,F,87,Howe,166.19057,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Please_ Before I Go,200,1538386926000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
670,I Was A Cub Scout,Logged In,Kael,M,10,Baker,216.99873,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Close To Me,200,1538386977000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
671,,Logged In,Daelin,M,0,Turner,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1538227408000.0,125,,200,1538387004000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
672,Justin Bieber,Logged In,Daelin,M,1,Turner,232.69832,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,That Should Be Me,200,1538387041000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
673,Justin Bieber,Logged In,Madison,F,88,Morales,220.89098,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Somebody To Love,200,1538387082000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
674,The Avett Brothers,Logged In,Faigy,F,88,Howe,300.85179,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,I And Love And You,200,1538387092000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
675,Cartola,Logged In,Payton,F,61,Campbell,208.92689,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Sala De RecepÃÂ§ÃÂ£o,200,1538387107000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
676,Sam Cooke,Logged In,Grant,M,80,Flores,122.04363,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Ain't Misbehavin,200,1538387111000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
677,,Logged In,Payton,F,62,Campbell,,free,"Los Angeles-Long Beach-Anaheim, CA",GET,Roll Advert,1529027541000.0,267,,200,1538387139000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
678,Richard Grey feat.Sir.Charles,Logged In,Kael,M,11,Baker,411.42812,free,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Don't Take My Love Away (Al Velilla),200,1538387193000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
679,matchbox twenty,Logged In,Grant,M,81,Flores,302.8371,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Hand Me Down (Album Version),200,1538387233000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
680,,Logged In,Madison,F,89,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Help,1536287099000.0,222,,200,1538387257000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
681,,Logged In,Madison,F,90,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,Add Friend,1536287099000.0,222,,307,1538387258000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
682,,Logged In,Madison,F,91,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,Add Friend,1536287099000.0,222,,307,1538387259000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
683,,Logged In,Madison,F,92,Morales,,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,Add Friend,1536287099000.0,222,,307,1538387260000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
684,Passion Pit,Logged In,Daelin,M,2,Turner,372.76689,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,I've Got Your Number,200,1538387273000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
685,System of a Down,Logged In,Madison,F,93,Morales,168.35873,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1536287099000.0,222,Lonely Day,200,1538387302000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",25
686,Julian Lennon,Logged In,Payton,F,63,Campbell,247.30077,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1529027541000.0,267,Saltwater  (LP Version),200,1538387315000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",39
687,Rihanna,Logged In,Faigy,F,89,Howe,267.49342,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Don't Stop The Music,200,1538387392000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
